,Target Year,Population lag 3 years,Population lag 2 years,Population lag 1 year,Population Current,Life Ex lag 3 years,Life Ex lag 2 years,Life Ex lag 1 year,Life Ex Current,GDP lag 3 years,GDP lag 2 years,GDP lag 1 year,GDP Current,GDP_cap lag 3 years,GDP_cap lag 2 years,GDP_cap lag 1 year,GDP_cap Current,CO2 lag 3 years,CO2 lag 2 years,CO2 lag 1 year,CO2 Current,Happy lag 3 years,Happy lag 2 years,Happy lag 1 year,Argentina,Bangladesh,Bolivia,Brazil,Cambodia,Cameroon,Canada,Chile,China,Colombia,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Georgia,Germany,Ghana,India,Israel,Italy,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kyrgyzstan,Lithuania,Mexico,Moldova,Philippines,Russia,Saudi Arabia,South Africa,South Korea,Spain,Sweden,Tajikistan,Tanzania,Thailand,Turkey,Uganda,Ukraine,United Kingdom,United States,Uruguay,Zimbabwe
199,1.5275252316519468,-0.22189901725642905,-0.21923971800785308,-0.21663311412639313,-0.2140940226986222,-1.473065054455548,-1.4009715745092808,-1.3288519780216739,-0.952426922414026,-0.40544846894789194,-0.4100654442331774,-0.4118558640779309,-0.40882451234674133,-0.7187222245003884,-0.7337310429812264,-0.7435124237934321,-0.754647008284788,-0.3460958906476412,-0.34784382462502317,-0.34952857625106465,-0.3511948149565375,-0.7064122185211917,-1.2232122925256281,-1.1914669606984676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,-1.5275252316519468,-0.3883582292594816,-0.3886979306934912,-0.38907290631552843,-0.3894810822774395,-0.1986532119162213,-0.2024798219153965,-0.1873455106850382,-0.1309089610057811,,,,-0.4329683916255408,,,,-0.6671621120348615,-0.35222335522947884,-0.3540732054472603,-0.3558701112580639,-0.3576881137410554,-0.5196684885401257,-0.1324211003505004,0.21296491444514115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,-1.091089451179962,-0.3883045252953593,-0.388644277215193,-0.38901929913392724,-0.38942750916144936,-0.16569428495399766,-0.14699409262864263,-0.08562711260553699,-0.04991423241623541,,,-0.4362118582185325,-0.4330300658002636,,,-0.6564364612577156,-0.6740340041551329,-0.3522223273640667,-0.35407284919371274,-0.3558699323453666,-0.3576883397649414,-0.12828612072271917,0.21408275078829664,-0.4584244644748985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,-0.6546536707079772,-0.3882503840788394,-0.3885901942924118,-0.3889652624506207,-0.3893734988225269,-0.11076274001695775,-0.047119779912486594,-0.006512802988146084,0.08893387373727123,,-0.4327729166478868,-0.43627588305684784,-0.43290807246879465,,-0.6388372209471703,-0.6632656122316409,-0.6645910423627855,-0.3522219637657345,-0.35407266655710823,-0.35587016294812407,-0.35768831458411304,0.21814432076165183,-0.45576571308610236,-0.7562531530421831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-0.2182178902359924,-0.3881958095139611,-0.3885356780562783,-0.38891078476109875,-0.38931541660742636,-0.011885959130286873,0.030560241088969157,0.12911172778452382,0.12364590027564748,-0.42688713777295606,-0.43283959723022625,-0.4361492400436586,-0.43253712380174675,-0.6168526214603504,-0.6457832441121267,-0.6538813828822427,-0.6336204970277823,-0.3522217773637597,-0.35407290195965513,-0.3558701372571736,-0.3576885491585377,-0.4515622302766006,-0.7529108509127199,-0.02357431804139496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.2182178902359924,-0.3881407976966852,-0.3884807169001849,-0.3888521999615193,-0.38925401910191754,0.0650182037815693,0.1637259913771788,0.16301786047769087,0.1699286023268169,-0.4269565763320708,-0.4327077010772507,-0.4357641529543253,-0.4326032855251835,-0.6239438052020465,-0.6362384156707785,-0.6231034652234912,-0.6411998613068494,-0.35222201761953825,-0.3540728757339706,-0.3558703765836895,-0.35768797979738903,-0.7486444154929931,-0.021913597235561362,0.43304982017678206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.6546536707079772,-0.3880853369148939,-0.3884216121851603,-0.3887902711843766,-0.3892217026243136,0.19685391163046537,0.1970174289492308,0.20822603740191473,0.20464062886519316,-0.42681922481992035,-0.432306640613159,-0.43583283638081205,-0.4323906386956611,-0.6141995053842685,-0.6049337732865253,-0.6306356880876188,-0.6240674611694327,-0.3522219908531658,-0.35407312004185315,-0.3558697956882223,-0.35768726484117813,-0.01780202951962035,0.4336625366100787,-0.6239409288675114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1.091089451179962,-0.38802569490705024,-0.3883591338161787,-0.38875767507280856,-0.38920259788314193,0.229812838592689,0.24140601237863454,0.24213217009508178,0.2393526554035694,-0.42640157608670093,-0.432378173021451,-0.4356120846814235,-0.43226462733530246,-0.5822406469349068,-0.6125949005185348,-0.6136098464363826,-0.6125326553093973,-0.35222224019787896,-0.35407252705556813,-0.355869066248177,-0.3576862928540436,0.43767758682285074,-0.6209022983529923,-0.5515400997114099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,1.5275252316519468,-0.38796264857696805,-0.38832624842783614,-0.38873840501861684,-0.3892622388930445,0.27375807454232154,0.27469744995068657,0.27603830278824887,0.27406468194194566,-0.4264760671482294,-0.4321482645631875,-0.43548127049527313,-0.4325541954190478,-0.590061879254542,-0.5952776833470437,-0.6021467836736933,-0.6347935719058309,-0.3522216349861534,-0.35407178243288284,-0.35586807457018504,-0.35768591607228406,-0.616663830017016,-0.5486676373408418,0.08896763394306896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,-1.5275252316519468,-0.3752033347154315,-0.3755250384228591,-0.3758389617156225,-0.37614545587594406,-0.39640677368956617,-0.3689370097756582,-0.46989661646143316,-0.5358826039535078,-0.42802637498929724,-0.43371659823373243,-0.43674418659100683,-0.4329839397268676,-0.7660633119928353,-0.780967661372843,-0.7857262037642501,-0.7830008532075339,-0.33902541581315676,-0.34104667208511485,-0.3429961665882934,-0.34494133116222686,-0.9001746193291805,-0.8680899696461272,-0.5594362955474329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,-1.091089451179962,-0.37501188453394024,-0.3752928869255069,-0.37556827977032453,-0.3758422930985727,-0.33048891976511735,-0.42442273906241207,-0.4811986606924899,-0.47802922638954687,-0.4278698509899856,-0.4333273259491266,-0.43622799892374714,-0.43315120876637625,-0.7619533567172515,-0.7703395921600066,-0.7715547195557517,-0.7887687137776606,-0.33892722942808445,-0.3409309449188871,-0.34286492096018456,-0.3448265045223356,-0.8637991325948585,-0.5565457105086351,-0.627664425673176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,-0.6546536707079772,-0.3747776226578746,-0.3750198027918412,-0.3752624937302861,-0.375509281301711,-0.38542046470215724,-0.4355198849197638,-0.4246884395372109,-0.5011705774151299,-0.4274644780073575,-0.4327897268679733,-0.4364016432936611,-0.433112432175729,-0.7511031781592651,-0.7559255811109197,-0.7772867057308186,-0.7884753535569393,-0.338809116345649,-0.3407969675308107,-0.34274776812182134,-0.34471888197204936,-0.55232087663836,-0.6246172493096602,-0.6984462458140778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,-0.2182178902359924,-0.3745020560463907,-0.3747113030293653,-0.3749266003876687,-0.3751457057209131,-0.39640677368956617,-0.3800341556330099,-0.44729252799932123,-0.5243119284407146,-0.42690464328086036,-0.4329705739893483,-0.4363613887631746,-0.432590651569476,-0.7363879377437725,-0.761755662903699,-0.7769951701243238,-0.7745436820987448,-0.3386723767813948,-0.34067737626125144,-0.3426379653160451,-0.34459013121870663,-0.6203779939311589,-0.695236617116585,-0.4291354045642748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.2182178902359924,-0.37419075185947964,-0.3743724287746685,-0.3745598787931812,-0.37475161197944146,-0.3414752287525263,-0.4022284473477102,-0.46989661646143316,-0.4664585508767537,-0.42709297042330185,-0.4329286497048789,-0.4358197208916289,-0.43243919190374264,-0.7423398587552504,-0.7614591380378916,-0.7631501495620133,-0.7715269447653984,-0.3385503199304371,-0.34056528800861147,-0.3425066062846411,-0.34441970683358414,-0.6909824004515945,-0.4265438749018062,-0.2463230870157775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.6546536707079772,-0.37384879706030305,-0.37400245268033805,-0.3741623749648635,-0.37433442906520653,-0.363447846727341,-0.42442273906241207,-0.4133863953061542,-0.4201758488255859,-0.4270493121077423,-0.4323645135030608,-0.4356624884575759,-0.4321678231091468,-0.7420371370024594,-0.7473771776430653,-0.7601521754469474,-0.7654150721332068,-0.338435920784103,-0.3404311948568521,-0.3423327293823621,-0.34425507939117284,-0.4223465829760009,-0.24415113243072822,-0.3874267764653058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1.091089451179962,-0.37347545768947926,-0.3736014211728046,-0.37374158217353953,-0.3739040154048467,-0.38542046470215724,-0.3689370097756582,-0.36817821838193193,-0.3160397692104555,-0.4264618426582514,-0.43220075908303923,-0.4353807766507148,-0.43211834869085985,-0.7276608865593576,-0.7443278970325331,-0.7540783168635867,-0.7655329328366924,-0.33829906306949675,-0.34025369886289153,-0.3421647668592993,-0.34408300128373953,-0.23999248188841876,-0.38493097285181654,-0.7131669117396772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1.5275252316519468,-0.37307078059547943,-0.37317689402251775,-0.373307444150656,-0.37346829423828276,-0.33048891976511735,-0.324548426346256,-0.2664598203024291,-0.2813277426720793,-0.42629131518869395,-0.4319073618980143,-0.4353294165531406,-0.4324120365679558,-0.7245478809479788,-0.7381500921221165,-0.7541954445081872,-0.7746918203879484,-0.3381179076878349,-0.34008224035064294,-0.3419892027330211,-0.3439077960184388,-0.38074249695720147,-0.7099234974383025,-0.7590406252719658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
